tourney_id,tourney_name,surface,tourney_date,round,best_of,score,tour,retired,total_games,total_sets,total_tiebreaks,player_id,player_name,player_rank,opp_id,opp_name,opp_rank,won_match,games_won,games_lost,sets_won,aces,double_faults,bp_won,bp_faced,bp_saved,bp_faced_opp,svpt,first_in,first_won,second_won,svc_games
2021-560,Us Open,Hard,2021-08-30,R64,3,6-1 6-4,wta,0,17,2,0,214981,Elena Rybakina,20.0,201614,Caroline Garcia,62.0,1,12,5,2,11,4,3,1,1,6,48,33,28,9,9
2021-560,Us Open,Hard,2021-08-30,R32,3,7-6(11) 4-6 6-3,wta,0,32,3,1,214981,Elena Rybakina,20.0,201594,Simona Halep,13.0,0,15,17,1,14,5,7,10,3,11,96,49,32,20,16
2021-2025,Ostrava,Hard,2021-09-20,QF,3,7-6(5) 6-2,wta,0,21,2,1,214981,Elena Rybakina,16.0,216347,Iga Swiatek,6.0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0
2021-2025,Ostrava,Hard,2021-09-20,R16,3,6-3 2-6 6-1,wta,0,24,3,0,214981,Elena Rybakina,16.0,202663,Magda Linette,59.0,1,14,10,2,0,0,0,0,0,0,0,0,0,0,0
2021-2025,Ostrava,Hard,2021-09-20,R32,3,6-1 6-3,wta,0,16,2,0,214981,Elena Rybakina,16.0,206368,Veronika Kudermetova,31.0,1,12,4,2,6,1,5,5,4,7,60,35,25,11,8
2021-2048,Chicago 2,Hard,2021-09-27,SF,3,6-4 3-2 RET,wta,1,15,2,0,214981,Elena Rybakina,17.0,202460,Ons Jabeur,16.0,0,6,9,0,1,3,1,3,0,3,38,17,13,9,8
2021-2048,Chicago 2,Hard,2021-09-27,QF,3,6-4 3-1,wta,0,14,2,0,214981,Elena Rybakina,17.0,202505,Belinda Bencic,12.0,1,9,5,2,11,1,3,3,2,3,51,31,25,7,8
2021-2048,Chicago 2,Hard,2021-09-27,R16,3,7-6(4) 7-5,wta,0,25,2,1,214981,Elena Rybakina,17.0,206368,Veronika Kudermetova,31.0,1,14,11,2,9,4,4,10,7,7,78,34,27,22,12
2021-2048,Chicago 2,Hard,2021-09-27,R32,3,6-4 6-4,wta,0,20,2,0,214981,Elena Rybakina,17.0,205925,Aliaksandra Sasnovich,106.0,1,12,8,2,4,5,3,5,4,7,66,35,27,17,10
2021-609,Indian Wells,Hard,2021-10-06,R64,3,6-2 7-6(5),wta,0,21,2,1,214981,Elena Rybakina,16.0,201709,Yulia Putintseva,43.0,0,8,13,0,3,3,2,14,10,4,83,44,23,18,10
2021-730,Moscow,Hard,2021-10-18,R32,3,6-4 6-4,wta,0,20,2,0,214981,Elena Rybakina,17.0,214954,Marketa Vondrousova,35.0,0,8,12,0,4,6,2,11,7,4,73,40,27,13,10
2022-2014,Adelaide 1,Hard,2022-01-03,F,3,6-3 6-2,wta,0,17,2,0,214981,Elena Rybakina,14.0,202458,Ashleigh Barty,1.0,0,5,12,0,6,2,0,3,0,2,45,19,16,11,8
2022-2014,Adelaide 1,Hard,2022-01-03,SF,3,6-4 6-3,wta,0,19,2,0,214981,Elena Rybakina,14.0,201595,Misaki Doi,105.0,1,12,7,2,9,2,4,2,1,11,48,28,21,14,9
2022-2014,Adelaide 1,Hard,2022-01-03,QF,3,3-6 6-3 6-2,wta,0,26,3,0,214981,Elena Rybakina,14.0,201603,Shelby Rogers,40.0,1,15,11,2,9,3,3,4,3,13,76,40,29,24,13
2022-2014,Adelaide 1,Hard,2022-01-03,R16,3,6-3 6-4,wta,0,19,2,0,214981,Elena Rybakina,14.0,213631,Marie Bouzkova,90.0,1,12,7,2,4,2,3,2,1,8,50,27,23,15,10
2022-2014,Adelaide 1,Hard,2022-01-03,R32,3,6-4 1-6 6-1,wta,0,24,3,0,214981,Elena Rybakina,14.0,204411,Storm Hunter,132.0,1,13,11,2,9,4,5,13,9,14,95,50,34,19,12
2022-2060,Sydney,Hard,2022-01-10,R32,3,6-0 6-1,wta,0,13,2,0,214981,Elena Rybakina,13.0,221054,Emma Raducanu,18.0,1,12,1,2,4,1,5,0,0,10,40,22,17,12,7
2022-580,Australian Open,Hard,2022-01-17,R128,3,6-7(3) 7-6(3) 6-1,wta,0,33,3,2,214981,Elena Rybakina,12.0,201610,Zarina Diyas,104.0,1,19,14,2,9,5,4,10,8,12,116,70,51,26,16
2022-580,Australian Open,Hard,2022-01-17,R64,3,6-4 1-0 RET,wta,1,11,2,0,214981,Elena Rybakina,12.0,201533,Shuai Zhang,74.0,0,4,7,0,4,0,0,4,2,0,30,22,14,5,5
2022-1086,St. Petersburg,Hard,2022-02-07,R32,3,6-2 6-1,wta,0,15,2,0,214981,Elena Rybakina,12.0,219875,Varvara Gracheva,81.0,1,12,3,2,5,1,5,0,0,9,34,19,18,10,7
2022-1003,Doha,Hard,2022-02-21,R64,3,6-4 6-3,wta,0,19,2,0,214981,Elena Rybakina,20.0,211713,Jaqueline Cristian,71.0,0,7,12,0,8,4,0,10,8,3,73,41,28,15,9
2022-609,Indian Wells,Hard,2022-03-07,QF,3,7-5 6-4,wta,0,22,2,0,214981,Elena Rybakina,20.0,206289,Maria Sakkari,6.0,0,9,13,0,4,3,1,6,3,5,68,34,26,16,11
2022-609,Indian Wells,Hard,2022-03-07,R16,3,7-6(5) 6-2,wta,0,21,2,1,214981,Elena Rybakina,20.0,203530,Viktorija Golubic,51.0,1,13,8,2,5,1,3,2,1,3,57,31,23,17,10
2022-609,Indian Wells,Hard,2022-03-07,R32,3,6-3 6-4,wta,0,19,2,0,214981,Elena Rybakina,20.0,201458,Victoria Azarenka,15.0,1,12,7,2,5,0,2,1,1,8,56,30,26,17,10
2022-609,Indian Wells,Hard,2022-03-07,R64,3,6-1 7-5,wta,0,19,2,0,214981,Elena Rybakina,20.0,202421,Alison Van Uytvanck,58.0,1,13,6,2,3,3,3,7,7,8,72,42,28,20,10
2022-902,Miami,Hard,2022-03-21,R32,3,6-3 6-4,wta,0,19,2,0,214981,Elena Rybakina,18.0,202468,Jessica Pegula,21.0,0,7,12,0,5,2,1,5,2,4,54,38,27,4,9
2022-902,Miami,Hard,2022-03-21,R64,3,6-4 7-5,wta,0,22,2,0,214981,Elena Rybakina,18.0,211817,Elena Gabriela Ruse,57.0,1,13,9,2,7,3,6,7,3,10,70,36,25,14,11
2022-804,Charleston,Clay,2022-04-04,R32,3,6-4 2-6 6-4,wta,0,28,3,0,214981,Elena Rybakina,18.0,211843,Anhelina Kalinina,42.0,0,14,14,1,10,1,5,11,6,12,93,53,32,18,14
2022-W-FC-2022-QLS-M-GER-KAZ-01,BJK Cup QLS R1: GER vs KAZ,Clay,2022-04-15,RR,3,6-0 6-1,wta,0,13,2,0,214981,Elena Rybakina,19.0,201696,Laura Siegemund,232.0,1,12,1,2,6,2,6,5,4,11,48,28,18,14,7
2022-W-FC-2022-QLS-M-GER-KAZ-01,BJK Cup QLS R1: GER vs KAZ,Clay,2022-04-15,RR,3,4-6 6-3 7-5,wta,0,31,3,0,214981,Elena Rybakina,19.0,201493,Angelique Kerber,17.0,1,17,14,2,7,1,5,10,6,7,98,53,35,24,16
2022-1051,Stuttgart,Clay,2022-04-18,R16,3,6-2 4-6 7-6(4),wta,0,31,3,1,214981,Elena Rybakina,19.0,211651,Paula Badosa,3.0,0,14,17,1,5,4,5,14,8,6,104,57,35,21,15
2022-1051,Stuttgart,Clay,2022-04-18,R32,3,7-6(3) 7-5,wta,0,25,2,1,214981,Elena Rybakina,19.0,221768,Nastasja Schunk,224.0,1,14,11,2,3,4,3,9,7,9,98,50,36,24,12
2022-1038,Madrid,Clay,2022-04-28,R16,3,6-3 6-1,wta,0,16,2,0,214981,Elena Rybakina,18.0,213525,Jil Teichmann,35.0,0,4,12,0,6,2,0,7,3,6,48,27,17,7,8
2022-1038,Madrid,Clay,2022-04-28,R32,3,6-0 1-0 RET,wta,1,7,2,0,214981,Elena Rybakina,18.0,211701,Katerina Siniakova,51.0,1,7,0,2,3,0,3,0,0,7,20,16,13,3,4
2022-1038,Madrid,Clay,2022-04-28,R64,3,6-2 7-5,wta,0,20,2,0,214981,Elena Rybakina,18.0,206219,Oceane Dodin,93.0,1,13,7,2,12,3,5,7,5,7,59,41,30,9,10
2022-709,Rome,Clay,2022-05-09,R16,3,6-7(3) 6-3 7-5,wta,0,34,3,1,214981,Elena Rybakina,17.0,213525,Jil Teichmann,29.0,0,15,19,1,2,6,6,20,11,17,116,67,40,19,17
2022-709,Rome,Clay,2022-05-09,R32,3,6-4 6-3,wta,0,19,2,0,214981,Elena Rybakina,17.0,201616,Lauren Davis,102.0,1,12,7,2,6,2,4,8,6,4,73,38,26,17,10
2022-709,Rome,Clay,2022-05-09,R64,3,6-4 7-6(0),wta,0,23,2,1,214981,Elena Rybakina,17.0,220589,Elina Avanesyan,146.0,1,13,10,2,2,3,6,11,6,10,71,29,20,20,11
2022-520,Roland Garros,Clay,2022-05-23,R128,3,6-1 5-7 6-2,wta,0,27,3,0,214981,Elena Rybakina,16.0,201551,Arantxa Rus,78.0,1,17,10,2,2,3,7,8,5,14,93,56,35,21,13
2022-520,Roland Garros,Clay,2022-05-23,R64,3,6-4 6-0,wta,0,16,2,0,214981,Elena Rybakina,16.0,220465,Katie Volynets,135.0,1,12,4,2,2,4,4,3,3,11,51,29,21,13,8
2022-520,Roland Garros,Clay,2022-05-23,R32,3,3-6 6-1 7-6(3),wta,0,29,3,1,214981,Elena Rybakina,16.0,201619,Madison Keys,22.0,0,13,16,1,6,4,1,7,5,3,102,57,43,18,14
2022-822,s Hertogenbosch,Grass,2022-06-06,R16,3,6-2 6-4,wta,0,18,2,0,214981,Elena Rybakina,21.0,201603,Shelby Rogers,42.0,0,6,12,0,4,5,1,8,4,6,59,19,12,19,9
2022-822,s Hertogenbosch,Grass,2022-06-06,R32,3,6-4 7-5,wta,0,22,2,0,214981,Elena Rybakina,21.0,211222,Jamie Loeb,227.0,1,13,9,2,10,4,2,2,2,10,61,36,32,16,11
2022-710,Eastbourne,Grass,2022-06-20,R32,3,1-6 7-5 6-3,wta,0,28,3,0,214981,Elena Rybakina,21.0,201615,Lesia Tsurenko,114.0,0,14,14,1,9,8,3,6,3,13,95,44,35,26,14
2022-540,Wimbledon,Grass,2022-06-27,R128,3,7-6(2) 7-5,wta,0,25,2,1,214981,Elena Rybakina,23.0,201535,Coco Vandeweghe,157.0,1,14,11,2,12,5,1,9,9,1,86,43,35,27,13
2022-540,Wimbledon,Grass,2022-06-27,R64,3,6-4 7-6(5),wta,0,23,2,1,214981,Elena Rybakina,23.0,215370,Bianca Andreescu,56.0,1,13,10,2,4,4,3,3,1,4,70,35,28,18,12
2022-540,Wimbledon,Grass,2022-06-27,R32,3,7-6(4) 7-5,wta,0,25,2,1,214981,Elena Rybakina,23.0,221012,Qinwen Zheng,52.0,1,14,11,2,7,5,3,8,6,4,86,43,33,22,12
2022-540,Wimbledon,Grass,2022-06-27,R16,3,7-5 6-3,wta,0,21,2,0,214981,Elena Rybakina,23.0,201549,Petra Martic,80.0,1,13,8,2,6,0,4,3,1,7,57,33,25,16,11
2022-540,Wimbledon,Grass,2022-06-27,QF,3,4-6 6-2 6-3,wta,0,27,3,0,214981,Elena Rybakina,23.0,201548,Ajla Tomljanovic,44.0,1,16,11,2,15,1,5,9,6,9,81,50,38,16,14
2022-540,Wimbledon,Grass,2022-06-27,SF,3,6-3 6-3,wta,0,18,2,0,214981,Elena Rybakina,23.0,201594,Simona Halep,18.0,1,12,6,2,5,0,4,1,0,9,48,33,24,8,9
2022-540,Wimbledon,Grass,2022-06-27,F,3,3-6 6-2 6-2,wta,0,25,3,0,214981,Elena Rybakina,23.0,202460,Ons Jabeur,2.0,1,15,10,2,4,3,4,11,9,6,94,56,35,22,13
2022-703,San Jose,Hard,2022-08-01,R32,3,1-6 6-2 6-0,wta,0,21,3,0,214981,Elena Rybakina,23.0,214082,Daria Kasatkina,12.0,0,8,13,1,4,3,3,9,3,8,71,42,24,10,11
2022-806,Toronto,Hard,2022-08-08,R32,3,6-4 6-7(8) 7-6(3),wta,0,36,3,2,214981,Elena Rybakina,27.0,221103,Coco Gauff,11.0,0,17,19,1,8,4,3,8,4,5,110,50,38,31,17
2022-806,Toronto,Hard,2022-08-08,R64,3,7-5 6-7(3) 6-1,wta,0,32,3,1,214981,Elena Rybakina,27.0,213631,Marie Bouzkova,47.0,1,19,13,2,6,2,7,6,3,22,92,57,40,19,15
2022-1017,Cincinnati,Hard,2022-08-15,QF,3,6-2 6-4,wta,0,18,2,0,214981,Elena Rybakina,25.0,201619,Madison Keys,24.0,0,6,12,0,1,4,2,13,8,5,82,34,26,15,9
2022-1017,Cincinnati,Hard,2022-08-15,R16,3,6-2 6-4,wta,0,18,2,0,214981,Elena Rybakina,25.0,201590,Alison Riske Amritraj,29.0,1,12,6,2,9,1,4,1,0,13,46,33,29,6,9
2022-1017,Cincinnati,Hard,2022-08-15,R32,3,6-3 6-1,wta,0,16,2,0,214981,Elena Rybakina,25.0,202469,Garbine Muguruza,9.0,1,12,4,2,8,1,6,4,2,10,45,23,16,12,8
2022-1017,Cincinnati,Hard,2022-08-15,R64,3,6-3 6-2,wta,0,17,2,0,214981,Elena Rybakina,25.0,210886,Mayar Sherif,58.0,1,12,5,2,5,2,4,5,4,8,54,32,24,12,9
2022-560,Us Open,Hard,2022-08-29,R128,3,6-4 6-4,wta,0,20,2,0,214981,Elena Rybakina,25.0,216262,Clara Burel,131.0,0,8,12,0,4,1,1,3,0,9,57,30,20,14,10
2022-2044,Portoroz,Hard,2022-09-12,SF,3,6-1 6-1,wta,0,14,2,0,214981,Elena Rybakina,25.0,202536,Ana Bogdan,65.0,1,12,2,2,0,0,0,0,0,0,0,0,0,0,0
2022-2044,Portoroz,Hard,2022-09-12,R16,3,6-4 6-1,wta,0,17,2,0,214981,Elena Rybakina,25.0,206124,Tereza Martincova,66.0,1,12,5,2,4,4,5,2,0,14,46,24,21,10,9
2022-2044,Portoroz,Hard,2022-09-12,R32,3,6-7(4) 6-4 7-6(8),wta,0,36,3,2,214981,Elena Rybakina,25.0,201696,Laura Siegemund,173.0,1,19,17,2,15,4,5,5,1,19,115,58,42,30,17
2022-2044,Portoroz,Hard,2022-09-12,F,3,6-7(4) 7-6(5) 6-4,wta,0,36,3,2,214981,Elena Rybakina,25.0,211701,Katerina Siniakova,82.0,0,17,19,1,0,0,0,0,0,0,0,0,0,0,0
2022-1056,Tokyo,Hard,2022-09-19,R32,3,6-2 6-4,wta,0,18,2,0,214981,Elena Rybakina,22.0,214643,Liudmila Samsonova,30.0,0,6,12,0,7,2,0,9,6,3,69,40,27,11,9
2022-2025,Ostrava,Hard,2022-10-03,SF,3,3-6 7-6(4) 6-4,wta,0,32,3,1,214981,Elena Rybakina,26.0,206252,Barbora Krejcikova,23.0,0,16,16,1,17,1,2,3,1,6,93,58,45,21,16
2022-2025,Ostrava,Hard,2022-10-03,QF,3,7-6(5) 6-4,wta,0,23,2,1,214981,Elena Rybakina,26.0,201520,Petra Kvitova,20.0,1,13,10,2,11,2,1,1,1,10,75,49,36,18,11
2022-2025,Ostrava,Hard,2022-10-03,R16,3,6-7(5) 6-4 7-5,wta,0,35,3,1,214981,Elena Rybakina,26.0,205925,Aliaksandra Sasnovich,31.0,1,19,16,2,7,2,4,7,5,9,102,70,51,19,17
2022-2025,Ostrava,Hard,2022-10-03,R32,3,5-7 6-3 6-3,wta,0,30,3,0,214981,Elena Rybakina,26.0,201619,Madison Keys,17.0,1,17,13,2,7,4,5,7,4,14,85,51,40,17,15
2022-2075,Guadalajara 2,Hard,2022-10-17,R32,3,2-6 6-3 7-6(8),wta,0,30,3,1,214981,Elena Rybakina,24.0,202468,Jessica Pegula,5.0,0,15,15,1,14,4,4,8,5,8,97,48,35,27,14
2022-2075,Guadalajara 2,Hard,2022-10-17,R64,3,7-6(5) 6-2,wta,0,21,2,1,214981,Elena Rybakina,24.0,201662,Karolina Pliskova,20.0,1,13,8,2,9,2,4,3,1,5,58,29,20,19,10
2022-W-FC-2022-FLS-C-M-KAZ-GBR-01,BJK Cup Finals RR: KAZ vs GBR,Hard,2022-11-08,RR,3,6-1 6-4,wta,0,17,2,0,214981,Elena Rybakina,22.0,211279,Harriet Dart,98.0,1,12,5,2,0,0,0,0,0,0,0,0,0,0,0
2022-W-FC-2022-FLS-C-M-ESP-KAZ-01,BJK Cup Finals RR: ESP vs KAZ,Hard,2022-11-09,RR,3,6-2 3-6 6-4,wta,0,27,3,0,214981,Elena Rybakina,22.0,211651,Paula Badosa,13.0,0,12,15,1,0,0,0,0,0,0,0,0,0,0,0
2023-800,Adelaide 1,Hard,2023-01-02,R16,3,6-7(5) 6-2 6-3,wta,0,30,3,1,214981,Elena Rybakina,21.0,216146,Marta Kostyuk,69.0,0,12,18,1,7,3,1,9,5,10,102,52,40,24,14
2023-800,Adelaide 1,Hard,2023-01-02,R32,3,5-7 6-2 6-3,wta,0,29,3,0,214981,Elena Rybakina,21.0,203389,Danielle Collins,14.0,1,17,12,2,14,6,4,4,2,17,86,49,42,18,15
2023-2014,Adelaide 2,Hard,2023-01-09,R32,3,6-3 7-5,wta,0,21,2,0,214981,Elena Rybakina,23.0,201520,Petra Kvitova,16.0,0,8,13,0,7,1,0,3,1,0,59,37,26,10,10
2023-580,Australian Open,Hard,2023-01-16,R128,3,7-5 6-3,wta,0,21,2,0,214981,Elena Rybakina,25.0,220714,Elisabetta Cocciaretto,48.0,1,13,8,2,5,4,5,4,1,12,55,22,17,19,11
2023-580,Australian Open,Hard,2023-01-16,R64,3,6-2 6-1,wta,0,15,2,0,214981,Elena Rybakina,25.0,215219,Kaja Juvan,104.0,1,12,3,2,5,1,4,0,0,8,43,24,21,11,8
2023-580,Australian Open,Hard,2023-01-16,R32,3,6-2 5-7 6-2,wta,0,28,3,0,214981,Elena Rybakina,25.0,203389,Danielle Collins,11.0,1,17,11,2,8,1,4,1,0,6,76,45,37,20,14
2023-580,Australian Open,Hard,2023-01-16,R16,3,6-4 6-4,wta,0,20,2,0,214981,Elena Rybakina,25.0,216347,Iga Swiatek,1.0,1,12,8,2,6,1,4,4,2,6,54,30,24,11,10
2023-580,Australian Open,Hard,2023-01-16,QF,3,6-2 6-4,wta,0,18,2,0,214981,Elena Rybakina,25.0,211533,Jelena Ostapenko,17.0,1,12,6,2,11,3,4,8,7,6,64,38,29,13,9
2023-580,Australian Open,Hard,2023-01-16,SF,3,7-6(4) 6-3,wta,0,22,2,1,214981,Elena Rybakina,25.0,201458,Victoria Azarenka,24.0,1,13,9,2,9,3,5,8,5,11,64,37,28,11,11
2023-580,Australian Open,Hard,2023-01-16,F,3,4-6 6-3 6-4,wta,0,29,3,0,214981,Elena Rybakina,25.0,214544,Aryna Sabalenka,5.0,0,13,16,1,9,1,2,13,10,7,105,62,44,19,14
2023-2088,Abu Dhabi,Hard,2023-02-06,QF,3,3-6 6-3 6-2,wta,0,26,3,0,214981,Elena Rybakina,10.0,206242,Beatriz Haddad Maia,14.0,0,11,15,1,19,3,1,5,2,5,82,51,35,17,13
2023-2088,Abu Dhabi,Hard,2023-02-06,R16,3,6-4 6-2,wta,0,18,2,0,214981,Elena Rybakina,10.0,201662,Karolina Pliskova,20.0,1,12,6,2,3,3,3,2,2,8,52,24,19,19,9
2023-718,Dubai,Hard,2023-02-20,R32,3,7-5 6-2,wta,0,20,2,0,214981,Elena Rybakina,10.0,213631,Marie Bouzkova,26.0,1,13,7,2,6,1,4,3,2,8,66,43,29,14,10
2023-718,Dubai,Hard,2023-02-20,R64,3,6-3 6-4,wta,0,19,2,0,214981,Elena Rybakina,10.0,215370,Bianca Andreescu,36.0,1,12,7,2,6,1,4,6,4,7,56,33,24,13,10
2023-609,Indian Wells,Hard,2023-03-06,F,3,7-6(11) 6-4,wta,0,23,2,1,214981,Elena Rybakina,10.0,214544,Aryna Sabalenka,2.0,1,13,10,2,7,2,3,6,4,10,91,47,30,23,11
2023-609,Indian Wells,Hard,2023-03-06,SF,3,6-2 6-2,wta,0,16,2,0,214981,Elena Rybakina,10.0,216347,Iga Swiatek,1.0,1,12,4,2,7,2,5,4,3,5,56,34,28,9,8
2023-609,Indian Wells,Hard,2023-03-06,QF,3,7-6(4) 2-6 6-4,wta,0,31,3,1,214981,Elena Rybakina,10.0,214096,Karolina Muchova,76.0,1,15,16,2,6,6,2,6,3,14,104,54,41,26,15
2023-609,Indian Wells,Hard,2023-03-06,R16,3,6-3 6-0,wta,0,15,2,0,214981,Elena Rybakina,10.0,219875,Varvara Gracheva,66.0,1,12,3,2,4,3,7,11,9,12,58,28,16,16,7
2023-609,Indian Wells,Hard,2023-03-06,R32,3,6-3 7-5,wta,0,21,2,0,214981,Elena Rybakina,10.0,211651,Paula Badosa,22.0,1,13,8,2,9,1,4,6,5,8,76,44,30,19,10
2023-609,Indian Wells,Hard,2023-03-06,R64,3,7-6(6) 7-6(5),wta,0,26,2,2,214981,Elena Rybakina,10.0,213550,Sofia Kenin,170.0,1,14,12,2,6,7,2,7,5,6,89,49,39,20,12
2023-902,Miami,Hard,2023-03-20,F,3,7-6(14) 6-2,wta,0,21,2,1,214981,Elena Rybakina,7.0,201520,Petra Kvitova,12.0,0,8,13,0,12,3,1,8,5,2,72,39,31,16,10
2023-902,Miami,Hard,2023-03-20,SF,3,7-6(3) 6-4,wta,0,23,2,1,214981,Elena Rybakina,7.0,202468,Jessica Pegula,3.0,1,13,10,2,11,6,6,11,6,15,82,44,30,15,11
2023-902,Miami,Hard,2023-03-20,QF,3,6-3 6-0,wta,0,15,2,0,214981,Elena Rybakina,7.0,203354,Martina Trevisan,24.0,1,12,3,2,10,2,5,4,3,9,55,30,20,14,8
2023-902,Miami,Hard,2023-03-20,R16,3,6-4 6-3,wta,0,19,2,0,214981,Elena Rybakina,7.0,210722,Elise Mertens,39.0,1,12,7,2,10,3,3,8,7,9,83,50,40,12,10
2023-902,Miami,Hard,2023-03-20,R32,3,3-6 7-5 6-3,wta,0,30,3,0,214981,Elena Rybakina,7.0,211651,Paula Badosa,29.0,1,16,14,2,12,4,6,15,10,15,106,70,46,16,15
2023-902,Miami,Hard,2023-03-20,R64,3,7-5 4-6 6-3,wta,0,31,3,0,214981,Elena Rybakina,7.0,214939,Anna Kalinskaya,64.0,1,17,14,2,14,7,5,6,2,13,101,55,42,21,16
2023-W-FC-2023-QLS-M-KAZ-POL-01,BJK Cup QLS R1: KAZ vs POL,Clay,2023-04-14,RR,3,6-3 6-4,wta,0,19,2,0,214981,Elena Rybakina,7.0,216579,Weronika Falkowska,253.0,1,12,7,2,0,0,0,0,0,0,0,0,0,0,0
2023-W-FC-2023-QLS-M-KAZ-POL-01,BJK Cup QLS R1: KAZ vs POL,Clay,2023-04-14,RR,3,6-4 6-2,wta,0,18,2,0,214981,Elena Rybakina,7.0,202663,Magda Linette,19.0,1,12,6,2,0,0,0,0,0,0,0,0,0,0,0
2023-1051,Stuttgart,Clay,2023-04-17,R16,3,6-1 3-1 RET,wta,1,11,2,0,214981,Elena Rybakina,7.0,206242,Beatriz Haddad Maia,14.0,0,2,9,0,3,2,0,4,0,3,37,19,11,6,6
2023-1051,Stuttgart,Clay,2023-04-17,R32,3,7-5 6-3,wta,0,21,2,0,214981,Elena Rybakina,7.0,215898,Jule Niemeier,65.0,1,13,8,2,9,1,3,6,5,5,70,41,32,16,11
2023-1038,Madrid,Clay,2023-04-24,R64,3,7-5 4-6 6-2,wta,0,30,3,0,214981,Elena Rybakina,7.0,214939,Anna Kalinskaya,62.0,0,13,17,1,10,4,2,9,5,12,84,52,38,14,15
2023-709,Rome,Clay,2023-05-08,F,3,6-4 1-0 RET,wta,1,11,2,0,214981,Elena Rybakina,6.0,211843,Anhelina Kalinina,47.0,1,7,4,2,3,1,2,3,2,9,38,22,20,6,6
2023-709,Rome,Clay,2023-05-08,SF,3,6-2 6-4,wta,0,18,2,0,214981,Elena Rybakina,6.0,211533,Jelena Ostapenko,20.0,1,12,6,2,6,2,4,4,3,9,67,40,31,11,9
2023-709,Rome,Clay,2023-05-08,QF,3,2-6 7-6(3) 2-2 RET,wta,1,25,3,1,214981,Elena Rybakina,6.0,216347,Iga Swiatek,1.0,1,11,14,1,10,4,1,10,7,1,96,54,40,17,12
2023-709,Rome,Clay,2023-05-08,R16,3,6-3 6-3,wta,0,18,2,0,214981,Elena Rybakina,6.0,214954,Marketa Vondrousova,70.0,1,12,6,2,4,0,5,8,6,7,60,37,27,9,9
2023-709,Rome,Clay,2023-05-08,R32,3,4-3 RET,wta,1,7,1,0,214981,Elena Rybakina,6.0,214939,Anna Kalinskaya,57.0,1,4,3,1,3,3,1,5,4,5,28,16,11,5,4
2023-709,Rome,Clay,2023-05-08,R64,3,7-6(4) 6-1,wta,0,20,2,1,214981,Elena Rybakina,6.0,211148,Jasmine Paolini,65.0,1,13,7,2,6,3,5,9,6,7,77,44,28,16,10
2023-520,Roland Garros,Clay,2023-05-29,R128,3,6-4 6-2,wta,0,18,2,0,214981,Elena Rybakina,4.0,259104,Brenda Fruhvirtova,146.0,1,12,6,2,9,1,5,7,5,8,70,39,30,13,9
2023-520,Roland Garros,Clay,2023-05-29,R64,3,6-3 6-3,wta,0,18,2,0,214981,Elena Rybakina,4.0,222328,Linda Noskova,50.0,1,12,6,2,5,3,3,4,4,10,61,33,26,16,9
2023-2012,Berlin,Grass,2023-06-19,R16,3,6-7(1) 6-3 6-4,wta,0,32,3,1,214981,Elena Rybakina,3.0,202499,Donna Vekic,23.0,0,14,18,1,15,4,0,7,5,2,97,62,52,13,15
2023-2012,Berlin,Grass,2023-06-19,R32,3,6-4 6-2,wta,0,18,2,0,214981,Elena Rybakina,3.0,221236,Polina Kudermetova,139.0,1,12,6,2,9,1,3,1,1,11,53,37,28,11,9
2023-540,Wimbledon,Grass,2023-07-03,R128,3,4-6 6-1 6-2,wta,0,25,3,0,214981,Elena Rybakina,3.0,201603,Shelby Rogers,49.0,1,16,9,2,12,2,4,1,0,9,68,44,41,10,13
2023-540,Wimbledon,Grass,2023-07-03,R64,3,6-2 7-6(2),wta,0,21,2,1,214981,Elena Rybakina,3.0,201427,Alize Cornet,74.0,1,13,8,2,4,4,2,6,6,5,85,50,39,19,11
2023-540,Wimbledon,Grass,2023-07-03,R32,3,6-1 6-1,wta,0,14,2,0,214981,Elena Rybakina,3.0,211107,Katie Boulter,89.0,1,12,2,2,7,1,5,0,0,7,38,25,21,8,7
2023-540,Wimbledon,Grass,2023-07-03,R16,3,4-1 RET,wta,1,5,1,0,214981,Elena Rybakina,3.0,206242,Beatriz Haddad Maia,13.0,1,4,1,1,3,1,1,0,0,1,14,9,9,3,3
2023-540,Wimbledon,Grass,2023-07-03,QF,3,6-7(5) 6-4 6-1,wta,0,30,3,1,214981,Elena Rybakina,3.0,202460,Ons Jabeur,6.0,0,12,18,1,7,3,2,9,4,9,81,46,30,17,15
2023-806,Montreal,Hard,2023-08-07,SF,3,1-6 6-1 6-2,wta,0,22,3,0,214981,Elena Rybakina,3.0,214643,Liudmila Samsonova,18.0,0,9,13,1,11,9,3,9,4,6,74,36,24,14,11
2023-806,Montreal,Hard,2023-08-07,QF,3,5-7 7-5 7-6(8),wta,0,37,3,1,214981,Elena Rybakina,3.0,214082,Daria Kasatkina,11.0,1,19,18,2,7,7,10,21,11,24,153,86,53,22,18
2023-806,Montreal,Hard,2023-08-07,R16,3,6-3 6-3,wta,0,18,2,0,214981,Elena Rybakina,3.0,201585,Sloane Stephens,40.0,1,12,6,2,2,3,5,3,1,10,49,24,17,15,9
2023-806,Montreal,Hard,2023-08-07,R32,3,6-7(3) 7-6(5) 6-3,wta,0,35,3,2,214981,Elena Rybakina,3.0,206108,Jennifer Brady,1056.0,1,19,16,2,12,5,3,5,3,7,109,63,48,24,17
