tourney_id,tourney_name,surface,tourney_date,round,best_of,score,tour,retired,total_games,total_sets,total_tiebreaks,player_id,player_name,player_rank,opp_id,opp_name,opp_rank,won_match,games_won,games_lost,sets_won,aces,double_faults,bp_won,bp_faced,bp_saved,bp_faced_opp,svpt,first_in,first_won,second_won,svc_games
2024-560,Us Open,Hard,2024-08-26,R128,5,6-7(7) 6-1 6-7(7) 6-4 6-2,atp,0,51,5,2,105526,Jan Lennard Struff,35.0,111513,Laslo Djere,109.0,0,21,30,2,11,20,4,18,8,12,162,86,66,24,25
2024-0337,Vienna,Hard,2024-10-21,R32,3,2-6 6-2 6-2,atp,0,24,3,0,105526,Jan Lennard Struff,40.0,200282,Alex De Minaur,10.0,0,10,14,1,5,6,2,6,2,6,68,36,26,14,12
2024-0352,Paris Masters,Hard,2024-10-28,R32,3,6-3 6-4,atp,0,19,2,0,105526,Jan Lennard Struff,42.0,209950,Arthur Fils,20.0,0,7,12,0,10,4,0,4,2,8,66,35,29,12,9
2024-0352,Paris Masters,Hard,2024-10-28,R64,3,6-4 6-2,atp,0,18,2,0,105526,Jan Lennard Struff,42.0,207518,Lorenzo Musetti,16.0,1,12,6,2,9,4,4,4,3,5,72,45,37,6,9
2024-0341,Metz,Hard,2024-11-04,R16,3,7-6(2) 5-7 6-3,atp,0,34,3,1,105526,Jan Lennard Struff,40.0,144895,Corentin Moutet,66.0,0,16,18,1,9,4,3,14,11,9,115,66,45,28,16
2024-0341,Metz,Hard,2024-11-04,R32,3,3-6 6-4 6-4,atp,0,29,3,0,105526,Jan Lennard Struff,40.0,207686,Alexander Shevchenko,64.0,1,15,14,2,10,3,3,8,5,9,82,57,44,11,15
2024-M-DC-2024-FLS-M-GER-CAN-01,Davis Cup Finals QF: GER vs CAN,Hard,2024-11-20,RR,3,4-6 7-5 7-6(5),atp,0,35,3,1,105526,Jan Lennard Struff,43.0,133430,Denis Shapovalov,56.0,1,18,17,2,8,4,2,8,6,8,109,66,51,22,17
2024-M-DC-2024-FLS-M-GER-NED-01,Davis Cup Finals SF: GER vs NED,Hard,2024-11-22,RR,3,6-7(4) 7-5 6-4,atp,0,35,3,1,105526,Jan Lennard Struff,43.0,134868,Tallon Griekspoor,40.0,0,16,19,1,13,1,0,4,2,2,97,63,48,23,17
2025-0301,Auckland,Hard,2025-01-06,R16,3,6-1 7-6(5),atp,0,20,2,1,105526,Jan Lennard Struff,42.0,104792,Gael Monfils,52.0,0,7,13,0,5,2,0,2,0,1,56,28,20,16,9
2025-0301,Auckland,Hard,2025-01-06,R32,3,6-3 6-4,atp,0,19,2,0,105526,Jan Lennard Struff,42.0,207352,Bu Yunchaokete,65.0,1,12,7,2,13,1,3,1,0,11,50,31,26,12,10
2025-580,Australian Open,Hard,2025-01-13,R128,5,6-3 6-0 4-6 6-1,atp,0,32,4,0,105526,Jan Lennard Struff,43.0,200000,Felix Auger Aliassime,23.0,0,10,22,1,15,4,2,20,12,4,114,67,35,22,16
2025-0407,Rotterdam,Hard,2025-02-03,R32,3,6-3 4-6 7-6(3),atp,0,32,3,1,105526,Jan Lennard Struff,45.0,206681,Fabian Marozsan,57.0,0,15,17,1,13,4,1,4,3,2,93,47,39,27,15
2025-0496,Marseille,Hard,2025-02-10,QF,3,6-3 6-2,atp,0,17,2,0,105526,Jan Lennard Struff,46.0,106421,Daniil Medvedev,8.0,0,5,12,0,4,4,0,12,8,5,65,41,24,10,9
2025-0496,Marseille,Hard,2025-02-10,R16,3,6-4 5-7 6-4,atp,0,32,3,0,105526,Jan Lennard Struff,46.0,126409,Hugo Grenier,202.0,1,17,15,2,16,4,5,7,3,13,96,59,44,16,16
2025-0496,Marseille,Hard,2025-02-10,R32,3,7-5 7-6(4),atp,0,25,2,1,105526,Jan Lennard Struff,46.0,131905,Manuel Guinard,280.0,1,14,11,2,18,5,4,5,2,12,86,54,38,16,12
2025-0451,Doha,Hard,2025-02-17,R32,3,7-6(5) 7-6(7),atp,0,26,2,2,105526,Jan Lennard Struff,44.0,134868,Tallon Griekspoor,51.0,0,12,14,0,10,1,1,7,6,6,98,71,52,12,12
2025-0495,Dubai,Hard,2025-02-24,R32,3,6-4 7-6(4),atp,0,23,2,1,105526,Jan Lennard Struff,46.0,106421,Daniil Medvedev,6.0,0,10,13,0,2,2,0,10,9,4,94,62,44,14,11
2025-0404,Indian Wells Masters,Hard,2025-03-05,R128,3,6-4 6-4,atp,0,20,2,0,105526,Jan Lennard Struff,46.0,104792,Gael Monfils,42.0,0,8,12,0,4,1,1,7,4,6,68,36,29,12,10
2025-0403,Miami Masters,Hard,2025-03-19,R128,3,7-6(3) 6-3,atp,0,22,2,1,105526,Jan Lennard Struff,49.0,200221,Alejandro Davidovich Fokina,39.0,0,9,13,0,12,3,0,4,2,7,66,35,29,13,11
2025-0410,Monte Carlo Masters,Clay,2025-04-07,R64,3,6-2 6-1,atp,0,15,2,0,105526,Jan Lennard Struff,49.0,200473,Valentin Vacherot,255.0,0,3,12,0,3,3,0,10,6,0,48,31,16,7,7
2025-0308,Munich,Clay,2025-04-14,R32,3,6-0 6-2,atp,0,14,2,0,105526,Jan Lennard Struff,51.0,202103,Francisco Cerundolo,22.0,0,2,12,0,0,0,0,6,1,1,43,22,12,7,7
2025-1536,Madrid Masters,Clay,2025-04-23,R64,3,3-6 6-4 6-3,atp,0,28,3,0,105526,Jan Lennard Struff,79.0,126774,Stefanos Tsitsipas,18.0,0,13,15,1,7,1,3,8,4,7,89,52,39,15,14
2025-1536,Madrid Masters,Clay,2025-04-23,R128,3,7-5 2-6 4-1 RET,atp,1,25,3,0,105526,Jan Lennard Struff,79.0,122298,Botic Van De Zandschulp,88.0,1,13,12,2,5,0,4,6,3,8,66,37,26,17,12
2025-0414,Hamburg,Clay,2025-05-18,R32,3,7-6(4) 7-6(4),atp,0,26,2,2,105526,Jan Lennard Struff,86.0,211514,Justin Engel,333.0,0,12,14,0,3,1,1,2,1,4,70,40,33,19,12
2025-520,Roland Garros,Clay,2025-05-26,R128,5,7-6(5) 6-3 6-7(5) 6-2,atp,0,43,4,2,105526,Jan Lennard Struff,87.0,124116,Sebastian Ofner,108.0,0,18,25,1,14,6,0,9,5,11,133,86,69,18,21
2025-0321,Stuttgart,Grass,2025-06-09,R16,3,6-4 7-5,atp,0,22,2,0,105526,Jan Lennard Struff,103.0,208103,Jiri Lehecka,33.0,0,9,13,0,6,6,0,9,7,2,75,43,34,14,11
2025-0321,Stuttgart,Grass,2025-06-09,R32,3,6-4 6-4,atp,0,20,2,0,105526,Jan Lennard Struff,103.0,208286,Matteo Arnaldi,41.0,1,12,8,2,10,3,2,1,1,4,54,31,28,13,10
2025-0500,Halle,Grass,2025-06-16,R32,3,6-3 6-2,atp,0,17,2,0,105526,Jan Lennard Struff,103.0,132283,Lorenzo Sonego,46.0,0,5,12,0,4,2,0,6,3,3,43,29,18,8,8
2025-540,Wimbledon,Grass,2025-06-30,R128,5,6-2 5-7 6-3 6-3,atp,0,38,4,0,105526,Jan Lennard Struff,125.0,209209,Filip Misolic,111.0,1,23,15,3,18,6,5,1,0,12,103,56,46,30,19
2025-540,Wimbledon,Grass,2025-06-30,R64,5,3-6 7-6(9) 6-3 6-4,atp,0,41,4,1,105526,Jan Lennard Struff,125.0,200000,Felix Auger Aliassime,28.0,1,22,19,3,10,4,5,13,10,14,133,70,50,34,19
2025-540,Wimbledon,Grass,2025-06-30,R32,5,6-1 3-6 6-3 6-4,atp,0,35,4,0,105526,Jan Lennard Struff,125.0,207989,Carlos Alcaraz,2.0,0,14,21,1,13,10,2,12,7,5,122,67,50,21,17
2025-0314,Gstaad,Clay,2025-07-14,R32,3,6-3 3-6 6-3,atp,0,27,3,0,105526,Jan Lennard Struff,129.0,207678,Juan Manuel Cerundolo,109.0,0,12,15,1,9,8,1,10,8,11,116,52,37,32,13
2025-0319,Kitzbuhel,Clay,2025-07-21,QF,3,6-3 6-4,atp,0,19,2,0,105526,Jan Lennard Struff,152.0,209070,Arthur Cazaux,100.0,0,7,12,0,4,0,0,4,2,3,56,34,23,14,9
2025-0319,Kitzbuhel,Clay,2025-07-21,R16,3,6-2 6-2,atp,0,16,2,0,105526,Jan Lennard Struff,152.0,124079,Pedro Martinez,62.0,1,12,4,2,9,1,5,1,0,15,43,22,18,12,8
2025-0319,Kitzbuhel,Clay,2025-07-21,R32,3,6-4 6-2,atp,0,18,2,0,105526,Jan Lennard Struff,152.0,124116,Sebastian Ofner,138.0,1,12,6,2,3,1,4,3,2,5,51,36,29,7,9
2025-560,Us Open,Hard,2025-08-25,R128,5,3-6 7-6(4) 6-3 6-3,atp,0,40,4,1,105526,Jan Lennard Struff,144.0,111456,Mackenzie Mcdonald,100.0,1,22,18,3,18,14,5,7,4,8,130,64,57,27,19
2025-560,Us Open,Hard,2025-08-25,R64,5,7-6(5) 2-6 6-3 4-6 7-5,atp,0,52,5,1,105526,Jan Lennard Struff,144.0,208029,Holger Rune,11.0,1,26,26,3,28,5,3,8,4,9,159,90,74,33,26
2025-560,Us Open,Hard,2025-08-25,R32,5,6-4 6-3 7-6(7),atp,0,32,3,1,105526,Jan Lennard Struff,144.0,126207,Frances Tiafoe,17.0,1,19,13,3,14,4,5,2,0,10,84,52,46,16,15
2025-560,Us Open,Hard,2025-08-25,R16,5,6-3 6-3 6-2,atp,0,26,3,0,105526,Jan Lennard Struff,144.0,104925,Novak Djokovic,7.0,0,8,18,0,6,6,1,8,2,1,78,38,25,16,13
2025-M-DC-2025-QLS-M-GER-JPN-01,Davis Cup QLS R2: GER vs JPN,Hard,2025-09-12,RR,3,6-4 6-7(4) 6-4,atp,0,33,3,1,105526,Jan Lennard Struff,98.0,106415,Yoshihito Nishioka,153.0,1,18,15,2,0,0,0,0,0,0,0,0,0,0,0
2025-9410,Almaty,Hard,2025-10-13,QF,3,6-4 7-5,atp,0,22,2,0,105526,Jan Lennard Struff,98.0,144895,Corentin Moutet,41.0,0,9,13,0,3,3,3,6,1,18,64,39,24,12,11
2025-9410,Almaty,Hard,2025-10-13,R16,3,4-6 7-6(5) 6-3,atp,0,32,3,1,105526,Jan Lennard Struff,98.0,111575,Karen Khachanov,10.0,1,17,15,2,12,3,2,7,6,9,108,71,55,18,15
2025-9410,Almaty,Hard,2025-10-13,R32,3,2-6 6-3 6-4,atp,0,27,3,0,105526,Jan Lennard Struff,98.0,111456,Mackenzie Mcdonald,99.0,1,14,13,2,9,2,2,5,3,2,74,54,42,12,14
2025-5100,Athens,Hard,2025-11-02,R32,3,6-3 2-6 7-6(6),atp,0,30,3,1,105526,Jan Lennard Struff,101.0,124186,Alexandre Muller,43.0,0,15,15,1,9,2,3,4,2,11,80,50,37,18,14
2025-M-DC-2025-FLS-M-ARG-GER-01,Davis Cup Finals QF: ARG vs GER,Hard,2025-11-20,RR,3,7-6(3) 7-6(7),atp,0,26,2,2,105526,Jan Lennard Struff,84.0,144869,Tomas Martin Etcheverry,60.0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0
2025-M-DC-2025-FLS-M-ESP-GER-01,Davis Cup Finals SF: ESP vs GER,Hard,2025-11-22,RR,3,6-4 7-6(6),atp,0,23,2,1,105526,Jan Lennard Struff,84.0,105807,Pablo Carreno Busta,89.0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0
2026-0336,Hong Kong,Hard,2026-01-05,R32,3,6-3 1-6 6-1,atp,0,23,3,0,105526,Jan Lennard Struff,82.0,122298,Botic Van De Zandschulp,75.0,0,10,13,1,3,4,3,8,4,8,72,45,27,14,11
2026-580,Australian Open,Hard,2026-01-19,R128,5,4-6 6-2 2-6 6-3 6-1,atp,0,42,5,0,105526,Jan Lennard Struff,86.0,200240,Vit Kopriva,101.0,0,18,24,2,16,10,4,12,5,20,121,76,52,17,21
2026-M-DC-2026-QLS-M-GER-PER-01,Davis Cup QLS R1: GER vs PER,Hard,2026-02-06,RR,3,6-4 6-2,atp,0,18,2,0,105526,Jan Lennard Struff,84.0,122669,Juan Pablo Varillas,284.0,1,12,6,2,0,0,0,0,0,0,0,0,0,0,0
2026-0407,Rotterdam,Hard,2026-02-09,R16,3,7-6(2) 4-6 6-3,atp,0,32,3,1,105526,Jan Lennard Struff,82.0,122330,Alexander Bublik,10.0,0,15,17,1,9,2,2,9,7,7,90,57,46,16,15
2026-0407,Rotterdam,Hard,2026-02-09,R32,3,6-0 6-4,atp,0,16,2,0,105526,Jan Lennard Struff,82.0,126409,Hugo Grenier,188.0,1,12,4,2,3,1,5,2,1,12,45,23,19,14,8
2026-0495,Dubai,Hard,2026-02-23,R32,3,6-3 6-4,atp,0,19,2,0,105526,Jan Lennard Struff,80.0,122330,Alexander Bublik,10.0,0,7,12,0,9,2,0,3,0,3,58,44,30,6,10
2026-0404,Indian Wells Masters,Hard,2026-03-04,R128,3,6-3 6-4,atp,0,19,2,0,105526,Jan Lennard Struff,80.0,200267,Zizou Bergs,47.0,0,7,12,0,5,4,0,10,8,0,64,39,31,10,9
2026-0403,Miami Masters,Hard,2026-03-18,R128,3,6-3 3-6 6-3,atp,0,27,3,0,105526,Jan Lennard Struff,78.0,210464,Darwin Blanch,272.0,0,12,15,1,10,2,2,10,7,4,74,53,38,11,13
2026-1536,Madrid Masters,Clay,2026-04-22,R64,3,6-2 6-1,atp,0,15,2,0,105526,Jan Lennard Struff,81.0,210506,Alex Michelsen,37.0,0,3,12,0,4,1,0,11,7,0,56,32,17,11,7
2026-1536,Madrid Masters,Clay,2026-04-22,R128,3,7-6(3) 6-0,atp,0,19,2,1,105526,Jan Lennard Struff,81.0,124186,Alexandre Muller,95.0,1,13,6,2,7,3,5,6,4,11,59,26,19,18,9
2019-0891,Pune,Hard,2018-12-31,R16,3,6-4 7-5,atp,0,22,2,0,105539,Evgeny Donskoy,97.0,103333,Ivo Karlovic,100.0,0,9,13,0,8,3,0,4,2,0,68,35,28,16,11
2019-0891,Pune,Hard,2018-12-31,R32,3,6-3 5-7 7-6(6),atp,0,34,3,1,105539,Evgeny Donskoy,97.0,104665,Pablo Andujar,82.0,1,18,16,2,7,0,4,8,5,6,109,69,49,19,16
2019-580,Australian Open,Hard,2019-01-14,R128,5,6-7(5) 6-4 6-1 7-6(5),atp,0,43,4,2,105539,Evgeny Donskoy,96.0,111513,Laslo Djere,92.0,1,25,18,3,13,3,5,10,8,5,141,81,63,34,21
2019-580,Australian Open,Hard,2019-01-14,R64,5,6-4 7-6(8) 7-6(2),atp,0,36,3,2,105539,Evgeny Donskoy,96.0,105936,Filip Krajinovic,93.0,0,16,20,0,11,3,3,11,7,10,146,93,61,23,17
2019-0375,Montpellier,Hard,2019-02-04,R32,3,7-5 6-3,atp,0,21,2,0,105539,Evgeny Donskoy,96.0,105332,Benoit Paire,58.0,0,8,13,0,3,0,0,6,4,3,68,41,26,16,10
2019-560,US Open,Hard,2019-08-26,R128,5,7-6(7) 6-3 6-0,atp,0,28,3,1,105539,Evgeny Donskoy,122.0,106432,Borna Coric,12.0,0,9,19,0,10,5,0,7,3,0,95,56,42,16,14
2019-0568,St. Petersburg,Hard,2019-09-16,R16,3,7-5 6-3,atp,0,21,2,0,105539,Evgeny Donskoy,118.0,106421,Daniil Medvedev,4.0,0,8,13,0,2,5,1,8,4,3,67,40,29,8,11
2019-0568,St. Petersburg,Hard,2019-09-16,R32,3,6-2 6-1,atp,0,15,2,0,105539,Evgeny Donskoy,118.0,104970,Matteo Viola,218.0,1,12,3,2,2,1,6,3,2,9,42,26,21,6,7
2019-M014,Moscow,Hard,2019-10-14,R32,3,6-4 6-3,atp,0,19,2,0,105539,Evgeny Donskoy,113.0,105062,Mikhail Kukushkin,58.0,0,7,12,0,4,0,1,8,5,1,53,33,26,5,9
2020-580,Australian Open,Hard,2020-01-20,R128,5,7-5 6-2 6-1,atp,0,27,3,0,105539,Evgeny Donskoy,106.0,104269,Fernando Verdasco,51.0,0,8,19,0,5,6,0,10,5,1,86,48,29,17,13
2020-0891,Pune,Hard,2020-02-03,R32,3,6-3 6-2,atp,0,17,2,0,105539,Evgeny Donskoy,109.0,125802,Ilya Ivashka,152.0,0,5,12,0,1,4,1,6,2,4,54,29,19,10,8
2020-560,Us Open,Hard,2020-08-31,R128,5,6-3 6-3 7-5,atp,0,30,3,0,105539,Evgeny Donskoy,114.0,106228,Juan Ignacio Londero,62.0,0,11,19,0,6,6,3,11,4,3,86,49,35,10,15
2020-0568,St Petersburg,Hard,2020-10-12,R16,3,6-1 3-6 6-3,atp,0,25,3,0,105539,Evgeny Donskoy,121.0,104527,Stan Wawrinka,18.0,0,10,15,1,1,2,1,11,8,6,73,45,32,13,12
2020-0568,St Petersburg,Hard,2020-10-12,R32,3,6-4 7-6(4),atp,0,23,2,1,105539,Evgeny Donskoy,121.0,106078,Egor Gerasimov,85.0,1,13,10,2,2,3,3,4,2,8,74,41,31,15,11
2021-0315,Newport,Grass,2021-07-12,R32,3,7-5 6-3,atp,0,21,2,0,105539,Evgeny Donskoy,142.0,202385,Jenson Brooksby,152.0,0,8,13,0,4,5,1,7,4,3,70,38,29,11,10
2021-7480,Los Cabos,Hard,2021-07-19,R32,3,6-1 6-4,atp,0,17,2,0,105539,Evgeny Donskoy,157.0,105359,Jason Jung,159.0,1,12,5,2,10,3,4,3,2,10,61,30,22,17,9
2021-7480,Los Cabos,Hard,2021-07-19,R16,3,7-5 3-6 7-6(5),atp,0,34,3,1,105539,Evgeny Donskoy,157.0,104545,John Isner,39.0,0,17,17,1,8,5,1,4,3,3,104,60,46,28,17
2021-6116,Atlanta,Hard,2021-07-26,R32,3,6-3 6-4,atp,0,19,2,0,105539,Evgeny Donskoy,154.0,126203,Taylor Fritz,42.0,0,7,12,0,3,1,0,2,0,1,48,30,23,7,9
2021-560,Us Open,Hard,2021-08-30,R128,5,7-6(0) 3-6 7-6(1) 7-6(8),atp,0,48,4,3,105539,Evgeny Donskoy,152.0,200000,Felix Auger Aliassime,15.0,0,24,24,1,8,1,2,5,4,3,168,99,65,42,24
2021-9410,Nur-Sultan,Hard,2021-09-20,R32,3,6-4 6-3,atp,0,19,2,0,105539,Evgeny Donskoy,150.0,126952,Soon Woo Kwon,82.0,0,7,12,0,2,1,0,6,3,0,63,33,21,15,10
2021-0438,Moscow,Hard,2021-10-18,R32,3,6-1 6-3,atp,0,16,2,0,105539,Evgeny Donskoy,149.0,105575,Ricardas Berankis,107.0,0,4,12,0,2,5,1,9,4,5,50,27,17,6,8
2019-0451,Doha,Hard,2018-12-31,R32,3,7-6(1) 6-3,atp,0,22,2,1,105550,Guido Pella,58.0,117356,Cem Ilkel,249.0,1,13,9,2,5,1,3,2,0,9,66,48,36,11,11
2019-0301,Auckland,Hard,2019-01-07,R32,3,6-1 3-6 6-2,atp,0,24,3,0,105550,Guido Pella,66.0,105376,Peter Gojowczyk,60.0,0,9,15,1,8,1,2,11,6,7,68,43,28,12,12
2019-580,Australian Open,Hard,2019-01-14,R128,5,7-6(2) 4-6 7-6(5) 4-6 6-2,atp,0,54,5,2,105550,Guido Pella,65.0,105311,Joao Sousa,44.0,0,26,28,2,18,5,4,14,10,13,170,113,78,33,26
2019-9158,Cordoba,Clay,2019-02-04,F,3,3-6 7-5 6-1,atp,0,28,3,0,105550,Guido Pella,59.0,106228,Juan Ignacio Londero,112.0,0,12,16,1,4,2,3,12,7,6,96,59,42,12,14
2019-9158,Cordoba,Clay,2019-02-04,SF,3,6-1 3-6 6-3,atp,0,25,3,0,105550,Guido Pella,59.0,104655,Pablo Cuevas,92.0,1,15,10,2,5,1,3,3,2,7,73,49,37,15,13
2019-9158,Cordoba,Clay,2019-02-04,QF,3,7-5 6-2,atp,0,20,2,0,105550,Guido Pella,59.0,106043,Diego Schwartzman,20.0,1,13,7,2,1,1,4,7,6,6,75,49,33,13,10
2019-9158,Cordoba,Clay,2019-02-04,R16,3,6-4 7-6(4),atp,0,23,2,1,105550,Guido Pella,59.0,105077,Albert Ramos,71.0,1,13,10,2,5,0,3,5,3,4,64,36,26,20,11
2019-9158,Cordoba,Clay,2019-02-04,R32,3,6-1 6-3,atp,0,16,2,0,105550,Guido Pella,59.0,103893,Paolo Lorenzi,114.0,1,12,4,2,1,0,5,1,0,9,38,23,17,11,8
2019-0506,Buenos Aires,Clay,2019-02-11,SF,3,6-4 6-2,atp,0,18,2,0,105550,Guido Pella,50.0,106065,Marco Cecchinato,18.0,0,6,12,0,2,1,0,4,1,0,47,35,25,4,9
2019-0506,Buenos Aires,Clay,2019-02-11,QF,3,6-7(3) 7-6(9) 6-1,atp,0,33,3,2,105550,Guido Pella,50.0,144719,Jaume Munar,77.0,1,19,14,2,2,3,7,7,3,17,112,76,46,19,15
2019-0506,Buenos Aires,Clay,2019-02-11,R16,3,6-4 1-6 7-6(5),atp,0,30,3,1,105550,Guido Pella,50.0,104919,Leonardo Mayer,51.0,1,14,16,2,5,3,2,7,4,4,93,69,46,12,14
2019-0506,Buenos Aires,Clay,2019-02-11,R32,3,3-6 6-4 6-1,atp,0,26,3,0,105550,Guido Pella,50.0,202103,Francisco Cerundolo,,1,15,11,2,2,3,5,6,3,11,75,52,34,13,13
2019-6932,Rio de Janeiro,Clay,2019-02-18,R32,3,6-4 3-6 6-4,atp,0,29,3,0,105550,Guido Pella,46.0,105311,Joao Sousa,40.0,0,14,15,1,1,7,3,10,7,10,90,55,39,15,14
2019-0533,Sao Paulo,Clay,2019-02-25,F,3,7-5 6-3,atp,0,21,2,0,105550,Guido Pella,48.0,106426,Cristian Garin,92.0,1,13,8,2,8,2,4,7,6,7,65,49,36,9,10
2019-0533,Sao Paulo,Clay,2019-02-25,SF,3,7-6(10) 7-6(1),atp,0,26,2,2,105550,Guido Pella,48.0,111513,Laslo Djere,37.0,1,14,12,2,5,1,2,2,0,5,76,48,36,19,12
2019-0533,Sao Paulo,Clay,2019-02-25,QF,3,6-0 6-3,atp,0,15,2,0,105550,Guido Pella,48.0,105477,Marco Trungelliti,121.0,1,12,3,2,5,1,4,4,4,10,57,39,26,12,8
2019-0533,Sao Paulo,Clay,2019-02-25,R16,3,6-2 6-4,atp,0,18,2,0,105550,Guido Pella,48.0,106148,Roberto Carballes Baena,111.0,1,12,6,2,4,0,3,0,0,6,43,30,27,9,9
2019-M006,Indian Wells Masters,Hard,2019-03-04,R32,3,6-3 6-4,atp,0,19,2,0,105550,Guido Pella,34.0,104545,John Isner,9.0,0,7,12,0,0,1,0,5,3,0,55,41,25,8,9
2019-M006,Indian Wells Masters,Hard,2019-03-04,R64,3,7-6(5) 2-6 6-3,atp,0,30,3,1,105550,Guido Pella,34.0,106109,Alex Bolt,125.0,1,15,15,2,10,2,2,3,0,13,84,62,47,14,15
2019-M007,Miami Masters,Hard,2019-03-18,R64,3,6-2 6-4,atp,0,18,2,0,105550,Guido Pella,32.0,104919,Leonardo Mayer,62.0,0,6,12,0,4,2,1,11,7,11,69,47,27,10,9
2019-0410,Monte Carlo Masters,Clay,2019-04-15,QF,3,7-6(1) 6-3,atp,0,22,2,1,105550,Guido Pella,35.0,104745,Rafael Nadal,2.0,0,9,13,0,1,4,5,13,6,13,89,58,27,13,11
2019-0410,Monte Carlo Masters,Clay,2019-04-15,R16,3,6-4 4-6 6-4,atp,0,30,3,0,105550,Guido Pella,35.0,106065,Marco Cecchinato,16.0,1,16,14,2,3,2,5,10,6,9,86,54,40,15,15
2019-0410,Monte Carlo Masters,Clay,2019-04-15,R32,3,6-3 5-7 6-1,atp,0,28,3,0,105550,Guido Pella,35.0,105227,Marin Cilic,11.0,1,17,11,2,5,2,8,6,1,13,76,48,26,17,14
2019-0410,Monte Carlo Masters,Clay,2019-04-15,R64,3,6-7(2) 6-2 6-4,atp,0,31,3,1,105550,Guido Pella,35.0,111513,Laslo Djere,32.0,1,18,13,2,2,4,4,4,3,9,94,64,46,18,15
2019-0425,Barcelona,Clay,2019-04-22,QF,3,7-5 6-2,atp,0,20,2,0,105550,Guido Pella,28.0,106233,Dominic Thiem,5.0,0,7,13,0,3,3,1,9,5,4,64,45,26,9,10
2019-0425,Barcelona,Clay,2019-04-22,R16,3,7-5 6-3,atp,0,21,2,0,105550,Guido Pella,28.0,105332,Benoit Paire,46.0,1,13,8,2,1,0,3,3,2,8,61,44,30,13,11
2019-0425,Barcelona,Clay,2019-04-22,R32,3,6-2 7-6(4),atp,0,21,2,1,105550,Guido Pella,28.0,111575,Karen Khachanov,13.0,1,13,8,2,1,3,5,8,5,10,76,54,35,10,10
2019-0425,Barcelona,Clay,2019-04-22,R64,3,3-6 7-6(1) 6-2,atp,0,30,3,1,105550,Guido Pella,28.0,105311,Joao Sousa,50.0,1,16,14,2,7,1,3,3,1,12,82,59,43,14,14
2019-0308,Munich,Clay,2019-04-29,QF,3,4-6 6-4 6-0,atp,0,26,3,0,105550,Guido Pella,26.0,105138,Roberto Bautista Agut,21.0,0,10,16,1,2,3,4,13,6,11,87,50,29,13,13
2019-0308,Munich,Clay,2019-04-29,R16,3,6-1 6-7(7) 6-3,atp,0,29,3,1,105550,Guido Pella,26.0,106121,Taro Daniel,72.0,1,18,11,2,11,4,5,10,8,12,102,69,49,21,15
2019-0308,Munich,Clay,2019-04-29,R32,3,6-2 6-1,atp,0,15,2,0,105550,Guido Pella,26.0,104999,Mischa Zverev,95.0,1,12,3,2,1,0,5,3,3,6,38,25,18,11,7
2019-M021,Madrid Masters,Clay,2019-05-06,R32,3,6-3 6-4,atp,0,19,2,0,105550,Guido Pella,26.0,104527,Stan Wawrinka,34.0,0,7,12,0,2,1,0,5,3,5,55,35,23,12,9
2019-M021,Madrid Masters,Clay,2019-05-06,R64,3,6-2 1-6 6-3,atp,0,24,3,0,105550,Guido Pella,26.0,106421,Daniil Medvedev,14.0,1,13,11,2,1,2,3,8,6,4,83,55,40,13,12
2019-M009,Rome Masters,Clay,2019-05-13,R64,3,6-3 6-4,atp,0,19,2,0,105550,Guido Pella,21.0,126203,Taylor Fritz,52.0,0,7,12,0,3,2,0,9,7,1,65,48,31,9,9
2019-520,Roland Garros,Clay,2019-05-27,R128,5,7-6(2) 6-4 1-6 6-1,atp,0,37,4,1,105550,Guido Pella,23.0,105819,Guido Andreozzi,101.0,1,20,17,3,8,2,4,3,0,12,116,78,57,19,18
2019-520,Roland Garros,Clay,2019-05-27,R64,5,6-3 6-1 2-6 7-5,atp,0,36,4,0,105550,Guido Pella,23.0,144895,Corentin Moutet,110.0,0,15,21,1,0,1,6,16,7,10,108,72,38,17,18
2019-0500,Halle,Grass,2019-06-17,R32,3,6-1 6-1,atp,0,14,2,0,105550,Guido Pella,24.0,105676,David Goffin,33.0,0,2,12,0,4,1,0,10,5,0,43,31,15,4,7
2019-M016,Eastbourne,Grass,2019-06-24,R16,3,6-4 3-6 6-4,atp,0,29,3,0,105550,Guido Pella,26.0,126203,Taylor Fritz,42.0,0,14,15,1,6,6,2,10,7,4,104,66,45,18,15
2019-540,Wimbledon,Grass,2019-07-01,R128,5,7-6(11) 5-7 6-3 6-4,atp,0,44,4,1,105550,Guido Pella,26.0,105657,Marius Copil,88.0,1,24,20,3,2,1,4,6,3,8,133,99,72,22,22
2019-540,Wimbledon,Grass,2019-07-01,R64,5,6-4 4-6 4-6 7-5 6-1,atp,0,49,5,0,105550,Guido Pella,26.0,104312,Andreas Seppi,73.0,1,27,22,3,9,4,6,18,14,19,169,113,84,26,25
2019-540,Wimbledon,Grass,2019-07-01,R32,5,6-4 6-3 7-6(4),atp,0,32,3,1,105550,Guido Pella,26.0,104731,Kevin Anderson,8.0,1,19,13,3,4,3,3,9,8,11,121,85,65,16,17
2019-540,Wimbledon,Grass,2019-07-01,R16,5,3-6 4-6 6-3 7-6(3) 8-6,atp,0,55,5,1,105550,Guido Pella,26.0,105683,Milos Raonic,17.0,1,28,27,3,6,3,3,13,10,12,168,122,88,25,28
